# t x1 y1 z1 x2 y2 z2 x3 y3 z3 vx1 vy1 vz1 vx2 vy2 vz2 vx3 vy3 vz3 E_kin E_pot E_tot Lx Ly Lz
0.00000 -4.67220e+06 0.00000e+00 0.00000e+00 3.79728e+08 0.00000e+00 0.00000e+00 1.89864e+08 3.28854e+08 0.00000e+00 0.00000e+00 1.24360e+01 0.00000e+00 0.00000e+00 -1.01072e+03 0.00000e+00 -8.75310e+02 5.05361e+02 0.00000e+00 3.79938e+28 -7.61923e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
21600.00000 -4.66446e+06 2.68469e+05 0.00000e+00 3.79099e+08 -2.18195e+07 0.00000e+00 1.70647e+08 3.39209e+08 0.00000e+00 7.16513e-01 1.24154e+01 0.00000e+00 -5.82337e+01 -1.00905e+03 0.00000e+00 -9.03579e+02 4.53133e+02 0.00000e+00 3.79942e+28 -7.61927e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
43200.00000 -4.64127e+06 5.36049e+05 0.00000e+00 3.77213e+08 -4.35667e+07 0.00000e+00 1.50850e+08 3.48418e+08 0.00000e+00 1.43067e+00 1.23537e+01 0.00000e+00 -1.16276e+02 -1.00403e+03 0.00000e+00 -9.28987e+02 3.99310e+02 0.00000e+00 3.79952e+28 -7.61937e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
64800.00000 -4.60269e+06 8.01852e+05 0.00000e+00 3.74078e+08 -6.51696e+07 0.00000e+00 1.30536e+08 3.56448e+08 0.00000e+00 2.14013e+00 1.22510e+01 0.00000e+00 -1.73936e+02 -9.95684e+02 0.00000e+00 -9.51417e+02 3.44014e+02 0.00000e+00 3.79969e+28 -7.61954e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
86400.00000 -4.54886e+06 1.06500e+06 0.00000e+00 3.69704e+08 -8.65565e+07 0.00000e+00 1.09771e+08 3.63270e+08 0.00000e+00 2.84254e+00 1.21077e+01 0.00000e+00 -2.31024e+02 -9.84038e+02 0.00000e+00 -9.70760e+02 2.87381e+02 0.00000e+00 3.79992e+28 -7.61977e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
108000.00000 -4.47996e+06 1.32462e+06 0.00000e+00 3.64104e+08 -1.07657e+08 0.00000e+00 8.86222e+07 3.68855e+08 0.00000e+00 3.53562e+00 1.19243e+01 0.00000e+00 -2.87353e+02 -9.69130e+02 0.00000e+00 -9.86917e+02 2.29560e+02 0.00000e+00 3.80022e+28 -7.62008e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
129600.00000 -4.39621e+06 1.57984e+06 0.00000e+00 3.57297e+08 -1.28400e+08 0.00000e+00 6.71597e+07 3.73179e+08 0.00000e+00 4.21706e+00 1.17013e+01 0.00000e+00 -3.42737e+02 -9.51007e+02 0.00000e+00 -9.99796e+02 1.70711e+02 0.00000e+00 3.80059e+28 -7.62044e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
151200.00000 -4.29788e+06 1.82983e+06 0.00000e+00 3.49305e+08 -1.48717e+08 0.00000e+00 4.54552e+07 3.76223e+08 0.00000e+00 4.88463e+00 1.14395e+01 0.00000e+00 -3.96993e+02 -9.29729e+02 0.00000e+00 -1.00931e+03 1.11002e+02 0.00000e+00 3.80102e+28 -7.62087e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
172800.00000 -4.18531e+06 2.07375e+06 0.00000e+00 3.40156e+08 -1.68542e+08 0.00000e+00 2.35822e+07 3.77970e+08 0.00000e+00 5.53613e+00 1.11397e+01 0.00000e+00 -4.49942e+02 -9.05364e+02 0.00000e+00 -1.01539e+03 5.06135e+01 0.00000e+00 3.80152e+28 -7.62137e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
194400.00000 -4.05885e+06 2.31080e+06 0.00000e+00 3.29879e+08 -1.87807e+08 0.00000e+00 1.61584e+06 3.78406e+08 0.00000e+00 6.16940e+00 1.08029e+01 0.00000e+00 -5.01410e+02 -8.77991e+02 0.00000e+00 -1.01795e+03 -1.02663e+01 0.00000e+00 3.80207e+28 -7.62192e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
216000.00000 -3.91894e+06 2.54018e+06 0.00000e+00 3.18507e+08 -2.06450e+08 0.00000e+00 -2.03676e+07 3.77524e+08 0.00000e+00 6.78234e+00 1.04302e+01 0.00000e+00 -5.51227e+02 -8.47699e+02 0.00000e+00 -1.01696e+03 -7.14403e+01 0.00000e+00 3.80268e+28 -7.62254e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
237600.00000 -3.76602e+06 2.76113e+06 0.00000e+00 3.06079e+08 -2.24408e+08 0.00000e+00 -4.22907e+07 3.75319e+08 0.00000e+00 7.37294e+00 1.00228e+01 0.00000e+00 -5.99227e+02 -8.14587e+02 0.00000e+00 -1.01235e+03 -1.32703e+02 0.00000e+00 3.80335e+28 -7.62321e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
259200.00000 -3.60060e+06 2.97292e+06 0.00000e+00 2.92635e+08 -2.41621e+08 0.00000e+00 -6.40749e+07 3.71792e+08 0.00000e+00 7.93923e+00 9.58196e+00 0.00000e+00 -6.45252e+02 -7.78762e+02 0.00000e+00 -1.00410e+03 -1.93843e+02 0.00000e+00 3.80408e+28 -7.62393e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
280800.00000 -3.42323e+06 3.17484e+06 0.00000e+00 2.78219e+08 -2.58032e+08 0.00000e+00 -8.56414e+07 3.66948e+08 0.00000e+00 8.47933e+00 9.10923e+00 0.00000e+00 -6.89148e+02 -7.40342e+02 0.00000e+00 -9.92188e+02 -2.54639e+02 0.00000e+00 3.80486e+28 -7.62471e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
302400.00000 -3.23450e+06 3.36622e+06 0.00000e+00 2.62880e+08 -2.73586e+08 0.00000e+00 -1.06911e+08 3.60796e+08 0.00000e+00 8.99144e+00 8.60609e+00 0.00000e+00 -7.30769e+02 -6.99450e+02 0.00000e+00 -9.76605e+02 -3.14869e+02 0.00000e+00 3.80569e+28 -7.62554e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
324000.00000 -3.03502e+06 3.54642e+06 0.00000e+00 2.46667e+08 -2.88231e+08 0.00000e+00 -1.27804e+08 3.53351e+08 0.00000e+00 9.47385e+00 8.07419e+00 0.00000e+00 -7.69976e+02 -6.56221e+02 0.00000e+00 -9.57362e+02 -3.74302e+02 0.00000e+00 3.80656e+28 -7.62641e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
345600.00000 -2.82545e+06 3.71483e+06 0.00000e+00 2.29635e+08 -3.01918e+08 0.00000e+00 -1.48243e+08 3.44633e+08 0.00000e+00 9.92494e+00 7.51528e+00 0.00000e+00 -8.06638e+02 -6.10795e+02 0.00000e+00 -9.34483e+02 -4.32705e+02 0.00000e+00 3.80748e+28 -7.62733e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
367200.00000 -2.60649e+06 3.87090e+06 0.00000e+00 2.11840e+08 -3.14603e+08 0.00000e+00 -1.68148e+08 3.34667e+08 0.00000e+00 1.03432e+01 6.93117e+00 0.00000e+00 -8.40632e+02 -5.63322e+02 0.00000e+00 -9.08009e+02 -4.89846e+02 0.00000e+00 3.80844e+28 -7.62830e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
388800.00000 -2.37887e+06 4.01409e+06 0.00000e+00 1.93340e+08 -3.26240e+08 0.00000e+00 -1.87443e+08 3.23483e+08 0.00000e+00 1.07272e+01 6.32378e+00 0.00000e+00 -8.71843e+02 -5.13958e+02 0.00000e+00 -8.77999e+02 -5.45488e+02 0.00000e+00 3.80944e+28 -7.62929e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
410400.00000 -2.14333e+06 4.14393e+06 0.00000e+00 1.74197e+08 -3.36793e+08 0.00000e+00 -2.06053e+08 3.11115e+08 0.00000e+00 1.10757e+01 5.69511e+00 0.00000e+00 -9.00166e+02 -4.62863e+02 0.00000e+00 -8.44528e+02 -5.99398e+02 0.00000e+00 3.81048e+28 -7.63033e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
432000.00000 -1.90066e+06 4.25998e+06 0.00000e+00 1.54474e+08 -3.46225e+08 0.00000e+00 -2.23903e+08 2.97603e+08 0.00000e+00 1.13875e+01 5.04722e+00 0.00000e+00 -9.25504e+02 -4.10207e+02 0.00000e+00 -8.07689e+02 -6.51346e+02 0.00000e+00 3.81154e+28 -7.63140e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
453600.00000 -1.65167e+06 4.36185e+06 0.00000e+00 1.34237e+08 -3.54504e+08 0.00000e+00 -2.40922e+08 2.82992e+08 0.00000e+00 1.16615e+01 4.38225e+00 0.00000e+00 -9.47771e+02 -3.56162e+02 0.00000e+00 -7.67594e+02 -7.01105e+02 0.00000e+00 3.81264e+28 -7.63249e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
475200.00000 -1.39717e+06 4.44919e+06 0.00000e+00 1.13553e+08 -3.61602e+08 0.00000e+00 -2.57040e+08 2.67332e+08 0.00000e+00 1.18967e+01 3.70240e+00 0.00000e+00 -9.66891e+02 -3.00908e+02 0.00000e+00 -7.24371e+02 -7.48456e+02 0.00000e+00 3.81376e+28 -7.63361e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
496800.00000 -1.13801e+06 4.52170e+06 0.00000e+00 9.24908e+07 -3.67496e+08 0.00000e+00 -2.72193e+08 2.50678e+08 0.00000e+00 1.20924e+01 3.00990e+00 0.00000e+00 -9.82796e+02 -2.44626e+02 0.00000e+00 -6.78165e+02 -7.93186e+02 0.00000e+00 3.81490e+28 -7.63475e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
518400.00000 -8.75067e+05 4.57914e+06 0.00000e+00 7.11200e+07 -3.72164e+08 0.00000e+00 -2.86317e+08 2.33087e+08 0.00000e+00 1.22479e+01 2.30705e+00 0.00000e+00 -9.95431e+02 -1.87503e+02 0.00000e+00 -6.29136e+02 -8.35093e+02 0.00000e+00 3.81606e+28 -7.63591e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
540000.00000 -6.09200e+05 4.62131e+06 0.00000e+00 4.95120e+07 -3.75591e+08 0.00000e+00 -2.99352e+08 2.14624e+08 0.00000e+00 1.23626e+01 1.59618e+00 0.00000e+00 -1.00475e+03 -1.29728e+02 0.00000e+00 -5.77462e+02 -8.73985e+02 0.00000e+00 3.81723e+28 -7.63708e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
561600.00000 -3.41301e+05 4.64805e+06 0.00000e+00 2.77389e+07 -3.77765e+08 0.00000e+00 -3.11245e+08 1.95354e+08 0.00000e+00 1.24360e+01 8.79661e-01 0.00000e+00 -1.01072e+03 -7.14934e+01 0.00000e+00 -5.23334e+02 -9.09683e+02 0.00000e+00 3.81840e+28 -7.63826e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
583200.00000 -7.22630e+04 4.65928e+06 0.00000e+00 5.87309e+06 -3.78678e+08 0.00000e+00 -3.21944e+08 1.75349e+08 0.00000e+00 1.24680e+01 1.59870e-01 0.00000e+00 -1.01332e+03 -1.29932e+01 0.00000e+00 -4.66955e+02 -9.42021e+02 0.00000e+00 3.81959e+28 -7.63944e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
604800.00000 1.97017e+05 4.65495e+06 0.00000e+00 -1.60123e+07 -3.78326e+08 0.00000e+00 -3.31403e+08 1.54684e+08 0.00000e+00 1.24583e+01 -5.60790e-01 0.00000e+00 -1.01254e+03 4.55776e+01 0.00000e+00 -4.08542e+02 -9.70851e+02 0.00000e+00 3.82078e+28 -7.64063e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
626400.00000 4.65638e+05 4.63507e+06 0.00000e+00 -3.78442e+07 -3.76710e+08 0.00000e+00 -3.39580e+08 1.33435e+08 0.00000e+00 1.24071e+01 -1.27991e+00 0.00000e+00 -1.00837e+03 1.04023e+02 0.00000e+00 -3.48321e+02 -9.96037e+02 0.00000e+00 3.82196e+28 -7.64181e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
648000.00000 7.32702e+05 4.59969e+06 0.00000e+00 -5.95495e+07 -3.73834e+08 0.00000e+00 -3.46439e+08 1.11682e+08 0.00000e+00 1.23142e+01 -1.99509e+00 0.00000e+00 -1.00083e+03 1.62148e+02 0.00000e+00 -2.86528e+02 -1.01746e+03 0.00000e+00 3.82314e+28 -7.64299e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
669600.00000 9.97316e+05 4.54893e+06 0.00000e+00 -8.10557e+07 -3.69709e+08 0.00000e+00 -3.51949e+08 8.95083e+07 0.00000e+00 1.21802e+01 -2.70392e+00 0.00000e+00 -9.89932e+02 2.19758e+02 0.00000e+00 -2.23407e+02 -1.03503e+03 0.00000e+00 3.82430e+28 -7.64416e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
691200.00000 1.25859e+06 4.48294e+06 0.00000e+00 -1.02291e+08 -3.64346e+08 0.00000e+00 -3.56083e+08 6.69973e+07 0.00000e+00 1.20053e+01 -3.40402e+00 0.00000e+00 -9.75720e+02 2.76658e+02 0.00000e+00 -1.59205e+02 -1.04866e+03 0.00000e+00 3.82546e+28 -7.64531e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
712800.00000 1.51566e+06 4.40195e+06 0.00000e+00 -1.23183e+08 -3.57764e+08 0.00000e+00 -3.58820e+08 4.42350e+07 0.00000e+00 1.17902e+01 -4.09304e+00 0.00000e+00 -9.58234e+02 3.32657e+02 0.00000e+00 -9.41769e+01 -1.05829e+03 0.00000e+00 3.82659e+28 -7.64644e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
734400.00000 1.76764e+06 4.30622e+06 0.00000e+00 -1.43663e+08 -3.49983e+08 0.00000e+00 -3.60147e+08 2.13082e+07 0.00000e+00 1.15355e+01 -4.76865e+00 0.00000e+00 -9.37531e+02 3.87566e+02 0.00000e+00 -2.85759e+01 -1.06389e+03 0.00000e+00 3.82770e+28 -7.64755e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
756000.00000 2.01371e+06 4.19606e+06 0.00000e+00 -1.63662e+08 -3.41030e+08 0.00000e+00 -3.60053e+08 -1.69579e+06 0.00000e+00 1.12420e+01 -5.42857e+00 0.00000e+00 -9.13677e+02 4.41201e+02 0.00000e+00 3.73435e+01 -1.06544e+03 0.00000e+00 3.82879e+28 -7.64864e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
777600.00000 2.25302e+06 4.07184e+06 0.00000e+00 -1.83112e+08 -3.30934e+08 0.00000e+00 -3.58533e+08 -2.46896e+07 0.00000e+00 1.09106e+01 -6.07057e+00 0.00000e+00 -8.86750e+02 4.93379e+02 0.00000e+00 1.03331e+02 -1.06295e+03 0.00000e+00 3.82985e+28 -7.64970e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
799200.00000 2.48479e+06 3.93396e+06 0.00000e+00 -2.01948e+08 -3.19728e+08 0.00000e+00 -3.55590e+08 -4.75868e+07 0.00000e+00 1.05426e+01 -6.69248e+00 0.00000e+00 -8.56838e+02 5.43923e+02 0.00000e+00 1.69144e+02 -1.05649e+03 0.00000e+00 3.83087e+28 -7.65072e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
820800.00000 2.70821e+06 3.78288e+06 0.00000e+00 -2.20107e+08 -3.07449e+08 0.00000e+00 -3.51229e+08 -7.03021e+07 0.00000e+00 1.01390e+01 -7.29217e+00 0.00000e+00 -8.24039e+02 5.92662e+02 0.00000e+00 2.34556e+02 -1.04615e+03 0.00000e+00 3.83186e+28 -7.65171e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
842400.00000 2.92255e+06 3.61911e+06 0.00000e+00 -2.37526e+08 -2.94139e+08 0.00000e+00 -3.45461e+08 -9.27539e+07 0.00000e+00 9.70130e+00 -7.86761e+00 0.00000e+00 -7.88462e+02 6.39431e+02 0.00000e+00 2.99373e+02 -1.03212e+03 0.00000e+00 3.83280e+28 -7.65266e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
864000.00000 3.12707e+06 3.44319e+06 0.00000e+00 -2.54149e+08 -2.79841e+08 0.00000e+00 -3.38302e+08 -1.14866e+08 0.00000e+00 9.23082e+00 -8.41685e+00 0.00000e+00 -7.50224e+02 6.84069e+02 0.00000e+00 3.63461e+02 -1.01475e+03 0.00000e+00 3.83371e+28 -7.65356e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
885600.00000 3.32109e+06 3.25570e+06 0.00000e+00 -2.69918e+08 -2.64603e+08 0.00000e+00 -3.29765e+08 -1.36572e+08 0.00000e+00 8.72917e+00 -8.93800e+00 0.00000e+00 -7.09453e+02 7.26425e+02 0.00000e+00 4.26827e+02 -9.94819e+02 0.00000e+00 3.83457e+28 -7.65442e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
907200.00000 3.50396e+06 3.05728e+06 0.00000e+00 -2.84780e+08 -2.48477e+08 0.00000e+00 -3.19865e+08 -1.57837e+08 0.00000e+00 8.19803e+00 -9.42929e+00 0.00000e+00 -6.66285e+02 7.66354e+02 0.00000e+00 4.89836e+02 -9.74441e+02 0.00000e+00 3.83537e+28 -7.65523e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
928800.00000 3.67505e+06 2.84859e+06 0.00000e+00 -2.98685e+08 -2.31515e+08 0.00000e+00 -3.08599e+08 -1.78720e+08 0.00000e+00 7.63917e+00 -9.88904e+00 0.00000e+00 -6.20865e+02 8.03720e+02 0.00000e+00 5.53470e+02 -9.62810e+02 0.00000e+00 3.83613e+28 -7.65598e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
950400.00000 3.83378e+06 2.63031e+06 0.00000e+00 -3.11586e+08 -2.13776e+08 0.00000e+00 -2.96068e+08 -1.99943e+08 0.00000e+00 7.05447e+00 -1.03157e+01 0.00000e+00 -5.73344e+02 8.38394e+02 0.00000e+00 5.74111e+02 -1.02316e+03 0.00000e+00 3.83683e+28 -7.65669e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
972000.00000 3.97963e+06 2.40320e+06 0.00000e+00 -3.23440e+08 -1.95317e+08 0.00000e+00 -2.84680e+08 -2.21995e+08 0.00000e+00 6.44589e+00 -1.07077e+01 0.00000e+00 -5.23882e+02 8.70257e+02 0.00000e+00 5.03610e+02 -9.86544e+02 0.00000e+00 3.83748e+28 -7.65733e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
993600.00000 4.11209e+06 2.16800e+06 0.00000e+00 -3.34205e+08 -1.76202e+08 0.00000e+00 -2.73527e+08 -2.42660e+08 0.00000e+00 5.81548e+00 -1.10639e+01 0.00000e+00 -4.72647e+02 8.99202e+02 0.00000e+00 5.33473e+02 -9.29452e+02 0.00000e+00 3.83807e+28 -7.65792e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
1015200.00000 4.23072e+06 1.92551e+06 0.00000e+00 -3.43846e+08 -1.56493e+08 0.00000e+00 -2.61579e+08 -2.62199e+08 0.00000e+00 5.16537e+00 -1.13828e+01 0.00000e+00 -4.19810e+02 9.25127e+02 0.00000e+00 5.73102e+02 -8.80316e+02 0.00000e+00 3.83859e+28 -7.65844e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
1036800.00000 4.33511e+06 1.67654e+06 0.00000e+00 -3.52331e+08 -1.36258e+08 0.00000e+00 -2.48775e+08 -2.80700e+08 0.00000e+00 4.49775e+00 -1.16636e+01 0.00000e+00 -3.65550e+02 9.47944e+02 0.00000e+00 6.12157e+02 -8.32829e+02 0.00000e+00 3.83905e+28 -7.65890e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
1058400.00000 4.42491e+06 1.42192e+06 0.00000e+00 -3.59629e+08 -1.15565e+08 0.00000e+00 -2.35151e+08 -2.98178e+08 0.00000e+00 3.81488e+00 -1.19051e+01 0.00000e+00 -3.10050e+02 9.67574e+02 0.00000e+00 6.48854e+02 -7.85462e+02 0.00000e+00 3.83945e+28 -7.65930e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
1080000.00000 4.49982e+06 1.16252e+06 0.00000e+00 -3.65717e+08 -9.44827e+07 0.00000e+00 -2.20765e+08 -3.14630e+08 0.00000e+00 3.11908e+00 -1.21066e+01 0.00000e+00 -2.53499e+02 9.83950e+02 0.00000e+00 6.82716e+02 -7.37798e+02 0.00000e+00 3.83978e+28 -7.65963e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
1101600.00000 4.55958e+06 8.99211e+05 0.00000e+00 -3.70574e+08 -7.30823e+07 0.00000e+00 -2.05679e+08 -3.30048e+08 0.00000e+00 2.41268e+00 -1.22674e+01 0.00000e+00 -1.96088e+02 9.97016e+02 0.00000e+00 7.13618e+02 -6.89753e+02 0.00000e+00 3.84005e+28 -7.65990e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
1123200.00000 4.60399e+06 6.32871e+05 0.00000e+00 -3.74184e+08 -5.14358e+07 0.00000e+00 -1.89958e+08 -3.44425e+08 0.00000e+00 1.69811e+00 -1.23868e+01 0.00000e+00 -1.38012e+02 1.00673e+03 0.00000e+00 7.41561e+02 -6.41361e+02 0.00000e+00 3.84024e+28 -7.66009e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
1144800.00000 4.63289e+06 3.64400e+05 0.00000e+00 -3.76533e+08 -2.96161e+07 0.00000e+00 -1.73665e+08 -3.57753e+08 0.00000e+00 9.77767e-01 -1.24646e+01 0.00000e+00 -7.94668e+01 1.01305e+03 0.00000e+00 7.66595e+02 -5.92701e+02 0.00000e+00 3.84037e+28 -7.66022e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
1166400.00000 4.64620e+06 9.47016e+04 0.00000e+00 -3.77615e+08 -7.69676e+06 0.00000e+00 -1.56862e+08 -3.70028e+08 0.00000e+00 2.54108e-01 -1.25004e+01 0.00000e+00 -2.06523e+01 1.01596e+03 0.00000e+00 7.88793e+02 -5.43865e+02 0.00000e+00 3.84043e+28 -7.66028e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
1188000.00000 4.64387e+06 -1.75315e+05 0.00000e+00 -3.77425e+08 1.42485e+07 0.00000e+00 -1.39609e+08 -3.81248e+08 0.00000e+00 -4.70414e-01 -1.24941e+01 0.00000e+00 3.82323e+01 1.01545e+03 0.00000e+00 8.08241e+02 -4.94950e+02 0.00000e+00 3.84042e+28 -7.66027e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
1209600.00000 4.62589e+06 -4.44742e+05 0.00000e+00 -3.75964e+08 3.61459e+07 0.00000e+00 -1.21965e+08 -3.91410e+08 0.00000e+00 -1.19334e+00 -1.24458e+01 0.00000e+00 9.69872e+01 1.01152e+03 0.00000e+00 8.25028e+02 -4.46046e+02 0.00000e+00 3.84034e+28 -7.66019e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
1231200.00000 4.59234e+06 -7.12671e+05 0.00000e+00 -3.73237e+08 5.79215e+07 0.00000e+00 -1.03986e+08 -4.00517e+08 0.00000e+00 -1.91221e+00 -1.23555e+01 0.00000e+00 1.55413e+02 1.00418e+03 0.00000e+00 8.39242e+02 -3.97238e+02 0.00000e+00 3.84019e+28 -7.66004e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
1252800.00000 4.54333e+06 -9.78200e+05 0.00000e+00 -3.69254e+08 7.95021e+07 0.00000e+00 -8.57274e+07 -4.08572e+08 0.00000e+00 -2.62460e+00 -1.22237e+01 0.00000e+00 2.13311e+02 9.93464e+02 0.00000e+00 8.50971e+02 -3.48607e+02 0.00000e+00 3.83997e+28 -7.65983e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
1274400.00000 4.47902e+06 -1.24044e+06 0.00000e+00 -3.64027e+08 1.00815e+08 0.00000e+00 -6.72414e+07 -4.15579e+08 0.00000e+00 -3.32808e+00 -1.20507e+01 0.00000e+00 2.70486e+02 9.79404e+02 0.00000e+00 8.60299e+02 -3.00224e+02 0.00000e+00 3.83969e+28 -7.65954e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
1296000.00000 4.39964e+06 -1.49850e+06 0.00000e+00 -3.57575e+08 1.21789e+08 0.00000e+00 -4.85792e+07 -4.21544e+08 0.00000e+00 -4.02027e+00 -1.18371e+01 0.00000e+00 3.26743e+02 9.62050e+02 0.00000e+00 8.67309e+02 -2.52155e+02 0.00000e+00 3.83934e+28 -7.65919e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
1317600.00000 4.30545e+06 -1.75151e+06 0.00000e+00 -3.49920e+08 1.42352e+08 0.00000e+00 -2.97898e+07 -4.26475e+08 0.00000e+00 -4.69882e+00 -1.15838e+01 0.00000e+00 3.81891e+02 9.41460e+02 0.00000e+00 8.72077e+02 -2.04462e+02 0.00000e+00 3.83892e+28 -7.65877e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
1339200.00000 4.19676e+06 -1.99864e+06 0.00000e+00 -3.41087e+08 1.62437e+08 0.00000e+00 -1.09210e+07 -4.30380e+08 0.00000e+00 -5.36145e+00 -1.12915e+01 0.00000e+00 4.35745e+02 9.17706e+02 0.00000e+00 8.74678e+02 -1.57200e+02 0.00000e+00 3.83844e+28 -7.65829e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
1360800.00000 4.07396e+06 -2.23904e+06 0.00000e+00 -3.31106e+08 1.81975e+08 0.00000e+00 7.98117e+06 -4.33269e+08 0.00000e+00 -6.00590e+00 -1.09613e+01 0.00000e+00 4.88123e+02 8.90870e+02 0.00000e+00 8.75181e+02 -1.10420e+02 0.00000e+00 3.83790e+28 -7.65775e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
1382400.00000 3.93746e+06 -2.47190e+06 0.00000e+00 -3.20012e+08 2.00901e+08 0.00000e+00 2.68722e+07 -4.35154e+08 0.00000e+00 -6.63001e+00 -1.05943e+01 0.00000e+00 5.38846e+02 8.61043e+02 0.00000e+00 8.73652e+02 -6.41693e+01 0.00000e+00 3.83729e+28 -7.65714e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
1404000.00000 3.78771e+06 -2.69646e+06 0.00000e+00 -3.07841e+08 2.19151e+08 0.00000e+00 4.57088e+07 -4.36046e+08 0.00000e+00 -7.23167e+00 -1.01918e+01 0.00000e+00 5.87746e+02 8.28328e+02 0.00000e+00 8.70153e+02 -1.84909e+01 0.00000e+00 3.83663e+28 -7.65648e+28 -3.81985e+28 0.00000e+00 0.00000e+00 -2.85485e+34
