# t x1 y1 z1 x2 y2 z2 x3 y3 z3 vx1 vy1 vz1 vx2 vy2 vz2 vx3 vy3 vz3 E_kin E_pot E_tot Lx Ly Lz
0.01500 7.47063e-15 7.54570e-15 0.00000e+00 1.00000e+00 1.50000e-02 0.00000e+00 -1.50000e-02 1.00000e+00 0.00000e+00 9.93525e-13 1.00854e-12 0.00000e+00 -1.35761e-12 1.00000e+00 0.00000e+00 -1.00000e+00 -1.35230e-12 0.00000e+00 1.00000e+00 -1.80660e-10 1.00000e+00 0.00000e+00 0.00000e+00 2.00000e+00
0.01600 8.49700e-15 8.58812e-15 0.00000e+00 1.00000e+00 1.60000e-02 0.00000e+00 -1.60000e-02 1.00000e+00 0.00000e+00 1.05921e-12 1.07629e-12 0.00000e+00 -1.44828e-12 1.00000e+00 0.00000e+00 -1.00000e+00 -1.44224e-12 0.00000e+00 1.00000e+00 -1.80657e-10 1.00000e+00 0.00000e+00 0.00000e+00 2.00000e+00
0.01700 9.58902e-15 9.69831e-15 0.00000e+00 1.00000e+00 1.70000e-02 0.00000e+00 -1.70000e-02 1.00000e+00 0.00000e+00 1.12482e-12 1.14411e-12 0.00000e+00 -1.53897e-12 1.00000e+00 0.00000e+00 -1.00000e+00 -1.53215e-12 0.00000e+00 1.00000e+00 -1.80654e-10 1.00000e+00 0.00000e+00 0.00000e+00 2.00000e+00
0.01800 1.07466e-14 1.08764e-14 0.00000e+00 1.00000e+00 1.80000e-02 0.00000e+00 -1.80000e-02 1.00000e+00 0.00000e+00 1.19037e-12 1.21199e-12 0.00000e+00 -1.62968e-12 1.00000e+00 0.00000e+00 -1.00000e+00 -1.62204e-12 0.00000e+00 1.00000e+00 -1.80651e-10 1.00000e+00 0.00000e+00 0.00000e+00 2.00000e+00
0.01900 1.19697e-14 1.21223e-14 0.00000e+00 1.00000e+00 1.90000e-02 0.00000e+00 -1.90000e-02 1.00000e+00 0.00000e+00 1.25584e-12 1.27993e-12 0.00000e+00 -1.72041e-12 1.00000e+00 0.00000e+00 -1.00000e+00 -1.71190e-12 0.00000e+00 1.00000e+00 -1.80648e-10 1.00000e+00 0.00000e+00 0.00000e+00 2.00000e+00
0.02000 1.32583e-14 1.34362e-14 0.00000e+00 1.00000e+00 2.00000e-02 0.00000e+00 -2.00000e-02 1.00000e+00 0.00000e+00 1.32125e-12 1.34794e-12 0.00000e+00 -1.81116e-12 1.00000e+00 0.00000e+00 -1.00000e+00 -1.80172e-12 0.00000e+00 1.00000e+00 -1.80644e-10 1.00000e+00 0.00000e+00 0.00000e+00 2.00000e+00
0.02100 1.46122e-14 1.48182e-14 0.00000e+00 1.00000e+00 2.10000e-02 0.00000e+00 -2.10000e-02 1.00000e+00 0.00000e+00 1.38658e-12 1.41601e-12 0.00000e+00 -1.90193e-12 1.00000e+00 0.00000e+00 -1.00000e+00 -1.89152e-12 0.00000e+00 1.00000e+00 -1.80641e-10 1.00000e+00 0.00000e+00 0.00000e+00 2.00000e+00
0.02200 1.60314e-14 1.62683e-14 0.00000e+00 1.00000e+00 2.20000e-02 0.00000e+00 -2.20000e-02 1.00000e+00 0.00000e+00 1.45184e-12 1.48414e-12 0.00000e+00 -1.99271e-12 1.00000e+00 0.00000e+00 -1.00000e+00 -1.98130e-12 0.00000e+00 1.00000e+00 -1.80637e-10 1.00000e+00 0.00000e+00 0.00000e+00 2.00000e+00
0.02300 1.75159e-14 1.77865e-14 0.00000e+00 1.00000e+00 2.30000e-02 0.00000e+00 -2.30000e-02 1.00000e+00 0.00000e+00 1.51704e-12 1.55233e-12 0.00000e+00 -2.08351e-12 1.00000e+00 0.00000e+00 -1.00000e+00 -2.07104e-12 0.00000e+00 1.00000e+00 -1.80633e-10 1.00000e+00 0.00000e+00 0.00000e+00 2.00000e+00
0.02400 1.90655e-14 1.93730e-14 0.00000e+00 1.00000e+00 2.40000e-02 0.00000e+00 -2.40000e-02 1.00000e+00 0.00000e+00 1.58216e-12 1.62058e-12 0.00000e+00 -2.17433e-12 1.00000e+00 0.00000e+00 -1.00000e+00 -2.16075e-12 0.00000e+00 1.00000e+00 -1.80628e-10 1.00000e+00 0.00000e+00 0.00000e+00 2.00000e+00
