# t x1 y1 z1 x2 y2 z2 x3 y3 z3 vx1 vy1 vz1 vx2 vy2 vz2 vx3 vy3 vz3 E_kin E_pot E_tot Lx Ly Lz
0.00000 0.00000e+00 0.00000e+00 0.00000e+00 1.49600e+11 0.00000e+00 0.00000e+00 1.49984e+11 0.00000e+00 3.84400e+08 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.20000e+04 0.00000e+00 0.00000e+00 2.20000e+04 1.50000e+04 4.56011e+32 -5.36311e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
21600.00000 4.20553e+00 2.45319e-03 1.66829e-04 1.49599e+11 2.59199e+08 2.25557e+03 1.49983e+11 4.75177e+08 7.08212e+08 3.89402e-04 3.40722e-07 1.71411e-08 -1.27951e+02 1.19999e+04 1.88160e-01 -1.38937e+02 2.19973e+04 1.49842e+04 4.56033e+32 -5.36314e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
43200.00000 1.68222e+01 1.96259e-02 8.13676e-04 1.49594e+11 5.18395e+08 7.43848e+03 1.49978e+11 9.50281e+08 1.03177e+09 7.78814e-04 1.36293e-06 4.44462e-08 -2.56005e+02 1.19996e+04 2.81220e-01 -2.69825e+02 2.19939e+04 1.49759e+04 4.56146e+32 -5.36325e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
64800.00000 3.78504e+01 6.62392e-02 2.16008e-03 1.49588e+11 7.77581e+08 1.41081e+04 1.49971e+11 1.42532e+09 1.35519e+09 1.16825e-03 3.06674e-06 8.19152e-08 -3.84092e+02 1.19991e+04 3.31749e-01 -3.98600e+02 2.19911e+04 1.49708e+04 4.56346e+32 -5.36345e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
86400.00000 6.72907e+01 1.57018e-01 4.42559e-03 1.49578e+11 1.03675e+09 2.16327e+04 1.49961e+11 1.90030e+09 1.67852e+09 1.55771e-03 5.45236e-06 1.29548e-07 -5.12198e+02 1.19983e+04 3.62700e-01 -5.26668e+02 2.19884e+04 1.49670e+04 4.56630e+32 -5.36373e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
108000.00000 1.05144e+02 3.06692e-01 7.82975e-03 1.49565e+11 1.29591e+09 2.97044e+04 1.49948e+11 2.37522e+09 2.00177e+09 1.94722e-03 8.52006e-06 1.87346e-07 -6.40322e+02 1.19973e+04 3.83409e-01 -6.54440e+02 2.19857e+04 1.49637e+04 4.56998e+32 -5.36410e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
129600.00000 1.51411e+02 5.29998e-01 1.25921e-02 1.49550e+11 1.55504e+09 3.81538e+04 1.49933e+11 2.85008e+09 2.32496e+09 2.33678e-03 1.22702e-05 2.55308e-07 -7.68465e+02 1.19961e+04 3.98172e-01 -7.82067e+02 2.19828e+04 1.49607e+04 4.57449e+32 -5.36455e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
151200.00000 2.06093e+02 8.41682e-01 1.89322e-02 1.49532e+11 1.81414e+09 4.68788e+04 1.49915e+11 3.32487e+09 2.64807e+09 2.72641e-03 1.67033e-05 3.33436e-07 -8.96631e+02 1.19947e+04 4.09198e-01 -9.09611e+02 2.19797e+04 1.49577e+04 4.57982e+32 -5.36508e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
172800.00000 2.69193e+02 1.25650e+00 2.70697e-02 1.49511e+11 2.07321e+09 5.58133e+04 1.49894e+11 3.79960e+09 2.97113e+09 3.11611e-03 2.18198e-05 4.21729e-07 -1.02482e+03 1.19930e+04 4.17729e-01 -1.03710e+03 2.19763e+04 1.49546e+04 4.58599e+32 -5.36570e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
194400.00000 3.40710e+02 1.78922e+00 3.72242e-02 1.49488e+11 2.33224e+09 6.49122e+04 1.49870e+11 4.27424e+09 3.29411e+09 3.50590e-03 2.76203e-05 5.20190e-07 -1.15304e+03 1.19911e+04 4.24515e-01 -1.16456e+03 2.19725e+04 1.49514e+04 4.59299e+32 -5.36640e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
216000.00000 4.20648e+02 2.45463e+00 4.96151e-02 1.49462e+11 2.59122e+09 7.41432e+04 1.49843e+11 4.74881e+09 3.61703e+09 3.89578e-03 3.41055e-05 6.28819e-07 -1.28130e+03 1.19890e+04 4.30032e-01 -1.29199e+03 2.19684e+04 1.49480e+04 4.60081e+32 -5.36718e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
237600.00000 5.09009e+02 3.26751e+00 6.44623e-02 1.49433e+11 2.85016e+09 8.34827e+04 1.49814e+11 5.22328e+09 3.93986e+09 4.28578e-03 4.12762e-05 7.47616e-07 -1.40959e+03 1.19867e+04 4.34599e-01 -1.41939e+03 2.19639e+04 1.49444e+04 4.60946e+32 -5.36805e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
259200.00000 6.05794e+02 4.24270e+00 8.19854e-02 1.49401e+11 3.10905e+09 9.29126e+04 1.49782e+11 5.69765e+09 4.26262e+09 4.67589e-03 4.91333e-05 8.76585e-07 -1.53792e+03 1.19841e+04 4.38434e-01 -1.54678e+03 2.19591e+04 1.49406e+04 4.61895e+32 -5.36900e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
280800.00000 7.11008e+02 5.39502e+00 1.02404e-01 1.49366e+11 3.36787e+09 1.02419e+05 1.49747e+11 6.17191e+09 4.58530e+09 5.06612e-03 5.76777e-05 1.01573e-06 -1.66629e+03 1.19814e+04 4.41695e-01 -1.67414e+03 2.19539e+04 1.49366e+04 4.62926e+32 -5.37003e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
302400.00000 8.24652e+02 6.73933e+00 1.25938e-01 1.49329e+11 3.62664e+09 1.11991e+05 1.49710e+11 6.64605e+09 4.90788e+09 5.45650e-03 6.69103e-05 1.16504e-06 -1.79471e+03 1.19784e+04 4.44496e-01 -1.80149e+03 2.19483e+04 1.49323e+04 4.64041e+32 -5.37114e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
324000.00000 9.46730e+02 8.29051e+00 1.52807e-01 1.49289e+11 3.88534e+09 1.21618e+05 1.49669e+11 7.12007e+09 5.23037e+09 5.84703e-03 7.68324e-05 1.32453e-06 -1.92318e+03 1.19751e+04 4.46922e-01 -1.92882e+03 2.19423e+04 1.49278e+04 4.65239e+32 -5.37234e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
345600.00000 1.07725e+03 1.00635e+01 1.83231e-01 1.49246e+11 4.14396e+09 1.31295e+05 1.49626e+11 7.59396e+09 5.55276e+09 6.23773e-03 8.74450e-05 1.49420e-06 -2.05170e+03 1.19717e+04 4.49039e-01 -2.05613e+03 2.19359e+04 1.49230e+04 4.66520e+32 -5.37362e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
367200.00000 1.21620e+03 1.20731e+01 2.17430e-01 1.49200e+11 4.40251e+09 1.41015e+05 1.49581e+11 8.06770e+09 5.87504e+09 6.62859e-03 9.87495e-05 1.67404e-06 -2.18028e+03 1.19680e+04 4.50897e-01 -2.18343e+03 2.19292e+04 1.49180e+04 4.67886e+32 -5.37499e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
388800.00000 1.36360e+03 1.43344e+01 2.55623e-01 1.49152e+11 4.66098e+09 1.50773e+05 1.49532e+11 8.54129e+09 6.19721e+09 7.01964e-03 1.10747e-04 1.86407e-06 -2.30893e+03 1.19641e+04 4.52536e-01 -2.31070e+03 2.19220e+04 1.49127e+04 4.69335e+32 -5.37644e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
410400.00000 1.51945e+03 1.68624e+01 2.98031e-01 1.49100e+11 4.91936e+09 1.60563e+05 1.49481e+11 9.01473e+09 6.51927e+09 7.41088e-03 1.23440e-04 2.06428e-06 -2.43763e+03 1.19599e+04 4.53989e-01 -2.43796e+03 2.19145e+04 1.49072e+04 4.70867e+32 -5.37797e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
432000.00000 1.68375e+03 1.96720e+01 3.44873e-01 1.49046e+11 5.17765e+09 1.70384e+05 1.49427e+11 9.48800e+09 6.84120e+09 7.80233e-03 1.36828e-04 2.27468e-06 -2.56641e+03 1.19556e+04 4.55280e-01 -2.56519e+03 2.19065e+04 1.49014e+04 4.72484e+32 -5.37959e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
453600.00000 1.85651e+03 2.27784e+01 3.96370e-01 1.48989e+11 5.43584e+09 1.80230e+05 1.49370e+11 9.96109e+09 7.16300e+09 8.19400e-03 1.50914e-04 2.49527e-06 -2.69526e+03 1.19510e+04 4.56431e-01 -2.69241e+03 2.18982e+04 1.48953e+04 4.74186e+32 -5.38129e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
475200.00000 2.03774e+03 2.61966e+01 4.52742e-01 1.48930e+11 5.69393e+09 1.90101e+05 1.49310e+11 1.04340e+10 7.48468e+09 8.58589e-03 1.65700e-04 2.72605e-06 -2.82418e+03 1.19462e+04 4.57459e-01 -2.81960e+03 2.18894e+04 1.48890e+04 4.75972e+32 -5.38307e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
496800.00000 2.22743e+03 2.99417e+01 5.14209e-01 1.48867e+11 5.95191e+09 1.99992e+05 1.49248e+11 1.09067e+10 7.80621e+09 8.97802e-03 1.81187e-04 2.96703e-06 -2.95319e+03 1.19411e+04 4.58379e-01 -2.94677e+03 2.18803e+04 1.48824e+04 4.77843e+32 -5.38495e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
518400.00000 2.42559e+03 3.40289e+01 5.80991e-01 1.48802e+11 6.20978e+09 2.09902e+05 1.49183e+11 1.13792e+10 8.12759e+09 9.37040e-03 1.97377e-04 3.21820e-06 -3.08228e+03 1.19359e+04 4.59202e-01 -3.07391e+03 2.18707e+04 1.48755e+04 4.79798e+32 -5.38690e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
540000.00000 2.63223e+03 3.84735e+01 6.53309e-01 1.48734e+11 6.46754e+09 2.19829e+05 1.49115e+11 1.18515e+10 8.44882e+09 9.76305e-03 2.14273e-04 3.47958e-06 -3.21145e+03 1.19304e+04 4.59938e-01 -3.20103e+03 2.18608e+04 1.48683e+04 4.81839e+32 -5.38894e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
561600.00000 2.84735e+03 4.32906e+01 7.31382e-01 1.48663e+11 6.72517e+09 2.29771e+05 1.49045e+11 1.23236e+10 8.76990e+09 1.01560e-02 2.31875e-04 3.75116e-06 -3.34072e+03 1.19246e+04 4.60597e-01 -3.32813e+03 2.18504e+04 1.48609e+04 4.83966e+32 -5.39107e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
583200.00000 3.07097e+03 4.84956e+01 8.15432e-01 1.48590e+11 6.98268e+09 2.39726e+05 1.48972e+11 1.27955e+10 9.09082e+09 1.05492e-02 2.50186e-04 4.03295e-06 -3.47008e+03 1.19187e+04 4.61186e-01 -3.45520e+03 2.18397e+04 1.48533e+04 4.86178e+32 -5.39328e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
604800.00000 3.30308e+03 5.41038e+01 9.05679e-01 1.48514e+11 7.24006e+09 2.49693e+05 1.48896e+11 1.32671e+10 9.41156e+09 1.09427e-02 2.69210e-04 4.32495e-06 -3.59954e+03 1.19125e+04 4.61711e-01 -3.58224e+03 2.18285e+04 1.48453e+04 4.88476e+32 -5.39558e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
626400.00000 3.54369e+03 6.01306e+01 1.00234e+00 1.48434e+11 7.49730e+09 2.59672e+05 1.48817e+11 1.37384e+10 9.73213e+09 1.13365e-02 2.88946e-04 4.62717e-06 -3.72911e+03 1.19060e+04 4.62177e-01 -3.70925e+03 2.18170e+04 1.48371e+04 4.90861e+32 -5.39796e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
648000.00000 3.79282e+03 6.65914e+01 1.10565e+00 1.48352e+11 7.75440e+09 2.69659e+05 1.48735e+11 1.42096e+10 1.00525e+10 1.17306e-02 3.09400e-04 4.93961e-06 -3.85877e+03 1.18994e+04 4.62590e-01 -3.83624e+03 2.18050e+04 1.48286e+04 4.93332e+32 -5.40043e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
669600.00000 4.05046e+03 7.35018e+01 1.21581e+00 1.48268e+11 8.01135e+09 2.79655e+05 1.48651e+11 1.46804e+10 1.03727e+10 1.21250e-02 3.30571e-04 5.26228e-06 -3.98855e+03 1.18925e+04 4.62953e-01 -3.96319e+03 2.17927e+04 1.48198e+04 4.95890e+32 -5.40299e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
691200.00000 4.31662e+03 8.08773e+01 1.33305e+00 1.48180e+11 8.26815e+09 2.89658e+05 1.48564e+11 1.51510e+10 1.06927e+10 1.25198e-02 3.52464e-04 5.59517e-06 -4.11845e+03 1.18853e+04 4.63270e-01 -4.09012e+03 2.17799e+04 1.48108e+04 4.98535e+32 -5.40564e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
712800.00000 4.59132e+03 8.87335e+01 1.45759e+00 1.48090e+11 8.52480e+09 2.99668e+05 1.48474e+11 1.56213e+10 1.10125e+10 1.29150e-02 3.75081e-04 5.93830e-06 -4.24846e+03 1.18780e+04 4.63545e-01 -4.21701e+03 2.17667e+04 1.48015e+04 5.01268e+32 -5.40837e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
734400.00000 4.87455e+03 9.70860e+01 1.58966e+00 1.47997e+11 8.78128e+09 3.09683e+05 1.48382e+11 1.60913e+10 1.13322e+10 1.33105e-02 3.98425e-04 6.29167e-06 -4.37859e+03 1.18704e+04 4.63780e-01 -4.34387e+03 2.17531e+04 1.47919e+04 5.04088e+32 -5.41119e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
756000.00000 5.16633e+03 1.05951e+02 1.72947e+00 1.47901e+11 9.03759e+09 3.19703e+05 1.48287e+11 1.65610e+10 1.16516e+10 1.37063e-02 4.22499e-04 6.65528e-06 -4.50885e+03 1.18625e+04 4.63978e-01 -4.47070e+03 2.17391e+04 1.47820e+04 5.06997e+32 -5.41410e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
777600.00000 5.46667e+03 1.15343e+02 1.87724e+00 1.47802e+11 9.29374e+09 3.29727e+05 1.48189e+11 1.70305e+10 1.19707e+10 1.41026e-02 4.47305e-04 7.02913e-06 -4.63923e+03 1.18544e+04 4.64141e-01 -4.59749e+03 2.17248e+04 1.47719e+04 5.09995e+32 -5.41710e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
799200.00000 5.77557e+03 1.25280e+02 2.03320e+00 1.47700e+11 9.54970e+09 3.39754e+05 1.48088e+11 1.74995e+10 1.22897e+10 1.44993e-02 4.72846e-04 7.41325e-06 -4.76975e+03 1.18461e+04 4.64271e-01 -4.72424e+03 2.17100e+04 1.47615e+04 5.13081e+32 -5.42018e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
820800.00000 6.09304e+03 1.35776e+02 2.19757e+00 1.47596e+11 9.80549e+09 3.49783e+05 1.47985e+11 1.79683e+10 1.26084e+10 1.48964e-02 4.99127e-04 7.80762e-06 -4.90041e+03 1.18376e+04 4.64369e-01 -4.85096e+03 2.16948e+04 1.47508e+04 5.16257e+32 -5.42336e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
842400.00000 6.41909e+03 1.46847e+02 2.37056e+00 1.47489e+11 1.00611e+10 3.59814e+05 1.47879e+11 1.84368e+10 1.29269e+10 1.52939e-02 5.26149e-04 8.21225e-06 -5.03121e+03 1.18288e+04 4.64439e-01 -4.97764e+03 2.16792e+04 1.47398e+04 5.19523e+32 -5.42663e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
864000.00000 6.75374e+03 1.58511e+02 2.55241e+00 1.47378e+11 1.03165e+10 3.69847e+05 1.47770e+11 1.89049e+10 1.32452e+10 1.56918e-02 5.53918e-04 8.62716e-06 -5.16216e+03 1.18197e+04 4.64479e-01 -5.10429e+03 2.16631e+04 1.47286e+04 5.22879e+32 -5.42998e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
885600.00000 7.09698e+03 1.70782e+02 2.74333e+00 1.47266e+11 1.05717e+10 3.79880e+05 1.47658e+11 1.93726e+10 1.35632e+10 1.60902e-02 5.82435e-04 9.05234e-06 -5.29325e+03 1.18104e+04 4.64494e-01 -5.23089e+03 2.16467e+04 1.47170e+04 5.26325e+32 -5.43343e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
907200.00000 7.44884e+03 1.83677e+02 2.94355e+00 1.47150e+11 1.08267e+10 3.89913e+05 1.47544e+11 1.98400e+10 1.38810e+10 1.64890e-02 6.11704e-04 9.48780e-06 -5.42450e+03 1.18009e+04 4.64482e-01 -5.35745e+03 2.16299e+04 1.47053e+04 5.29863e+32 -5.43697e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
928800.00000 7.80931e+03 1.97213e+02 3.15328e+00 1.47031e+11 1.10815e+10 3.99945e+05 1.47427e+11 2.03070e+10 1.41985e+10 1.68883e-02 6.41730e-04 9.93355e-06 -5.55590e+03 1.17911e+04 4.64446e-01 -5.48397e+03 2.16126e+04 1.46932e+04 5.33492e+32 -5.44059e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
950400.00000 8.17842e+03 2.11405e+02 3.37275e+00 1.46910e+11 1.13361e+10 4.09976e+05 1.47307e+11 2.07737e+10 1.45157e+10 1.72881e-02 6.72516e-04 1.03896e-05 -5.68747e+03 1.17811e+04 4.64386e-01 -5.61045e+03 2.15950e+04 1.46808e+04 5.37213e+32 -5.44432e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
972000.00000 8.55616e+03 2.26271e+02 3.60218e+00 1.46785e+11 1.15904e+10 4.20006e+05 1.47184e+11 2.12399e+10 1.48327e+10 1.76884e-02 7.04065e-04 1.08559e-05 -5.81920e+03 1.17708e+04 4.64303e-01 -5.73688e+03 2.15770e+04 1.46682e+04 5.41026e+32 -5.44813e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
993600.00000 8.94256e+03 2.41826e+02 3.84180e+00 1.46658e+11 1.18446e+10 4.30034e+05 1.47059e+11 2.17058e+10 1.51494e+10 1.80892e-02 7.36383e-04 1.13326e-05 -5.95110e+03 1.17602e+04 4.64198e-01 -5.86327e+03 2.15585e+04 1.46553e+04 5.44933e+32 -5.45204e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
1015200.00000 9.33762e+03 2.58088e+02 4.09182e+00 1.46528e+11 1.20985e+10 4.40059e+05 1.46931e+11 2.21712e+10 1.54658e+10 1.84906e-02 7.69473e-04 1.18196e-05 -6.08318e+03 1.17494e+04 4.64071e-01 -5.98962e+03 2.15396e+04 1.46421e+04 5.48933e+32 -5.45604e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
1036800.00000 9.74136e+03 2.75073e+02 4.35248e+00 1.46396e+11 1.23521e+10 4.50082e+05 1.46800e+11 2.26363e+10 1.57819e+10 1.88924e-02 8.03338e-04 1.23168e-05 -6.21543e+03 1.17384e+04 4.63924e-01 -6.11591e+03 2.15203e+04 1.46287e+04 5.53026e+32 -5.46013e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
1058400.00000 1.01538e+04 2.92798e+02 4.62399e+00 1.46260e+11 1.26056e+10 4.60101e+05 1.46667e+11 2.31009e+10 1.60977e+10 1.92948e-02 8.37985e-04 1.28244e-05 -6.34787e+03 1.17271e+04 4.63757e-01 -6.24216e+03 2.15007e+04 1.46149e+04 5.57215e+32 -5.46432e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
1080000.00000 1.05749e+04 3.11280e+02 4.90657e+00 1.46121e+11 1.28587e+10 4.70116e+05 1.46531e+11 2.35651e+10 1.64133e+10 1.96978e-02 8.73416e-04 1.33424e-05 -6.48050e+03 1.17156e+04 4.63571e-01 -6.36836e+03 2.14806e+04 1.46009e+04 5.61498e+32 -5.46860e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
1101600.00000 1.10047e+04 3.30535e+02 5.20045e+00 1.45980e+11 1.31117e+10 4.80127e+05 1.46392e+11 2.40289e+10 1.67285e+10 2.01013e-02 9.09637e-04 1.38707e-05 -6.61331e+03 1.17038e+04 4.63365e-01 -6.49452e+03 2.14600e+04 1.45866e+04 5.65877e+32 -5.47298e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
1123200.00000 1.14433e+04 3.50582e+02 5.50586e+00 1.45836e+11 1.33643e+10 4.90133e+05 1.46250e+11 2.44922e+10 1.70434e+10 2.05055e-02 9.46652e-04 1.44093e-05 -6.74632e+03 1.16917e+04 4.63141e-01 -6.62062e+03 2.14391e+04 1.45721e+04 5.70352e+32 -5.47745e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
1144800.00000 1.18906e+04 3.71437e+02 5.82301e+00 1.45688e+11 1.36168e+10 5.00135e+05 1.46106e+11 2.49550e+10 1.73580e+10 2.09102e-02 9.84466e-04 1.49583e-05 -6.87953e+03 1.16794e+04 4.62898e-01 -6.74666e+03 2.14178e+04 1.45572e+04 5.74924e+32 -5.48203e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
1166400.00000 1.23466e+04 3.93117e+02 6.15213e+00 1.45538e+11 1.38689e+10 5.10130e+05 1.45959e+11 2.54174e+10 1.76723e+10 2.13155e-02 1.02308e-03 1.55177e-05 -7.01295e+03 1.16668e+04 4.62637e-01 -6.87266e+03 2.13961e+04 1.45421e+04 5.79594e+32 -5.48670e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
1188000.00000 1.28114e+04 4.15640e+02 6.49345e+00 1.45386e+11 1.41208e+10 5.20120e+05 1.45809e+11 2.58793e+10 1.79862e+10 2.17215e-02 1.06251e-03 1.60874e-05 -7.14657e+03 1.16539e+04 4.62359e-01 -6.99860e+03 2.13739e+04 1.45267e+04 5.84361e+32 -5.49146e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
1209600.00000 1.32850e+04 4.39023e+02 6.84718e+00 1.45230e+11 1.43723e+10 5.30104e+05 1.45656e+11 2.63408e+10 1.82998e+10 2.21281e-02 1.10275e-03 1.66675e-05 -7.28041e+03 1.16408e+04 4.62064e-01 -7.12449e+03 2.13513e+04 1.45110e+04 5.89227e+32 -5.49633e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
1231200.00000 1.37673e+04 4.63284e+02 7.21356e+00 1.45071e+11 1.46236e+10 5.40081e+05 1.45501e+11 2.68017e+10 1.86131e+10 2.25353e-02 1.14381e-03 1.72580e-05 -7.41446e+03 1.16274e+04 4.61752e-01 -7.25032e+03 2.13284e+04 1.44950e+04 5.94192e+32 -5.50129e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
1252800.00000 1.42585e+04 4.88442e+02 7.59280e+00 1.44909e+11 1.48746e+10 5.50052e+05 1.45343e+11 2.72622e+10 1.89260e+10 2.29432e-02 1.18570e-03 1.78589e-05 -7.54874e+03 1.16137e+04 4.61423e-01 -7.37609e+03 2.13050e+04 1.44788e+04 5.99257e+32 -5.50636e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
1274400.00000 1.47585e+04 5.14513e+02 7.98514e+00 1.44745e+11 1.51254e+10 5.60015e+05 1.45182e+11 2.77221e+10 1.92386e+10 2.33518e-02 1.22842e-03 1.84702e-05 -7.68324e+03 1.15998e+04 4.61078e-01 -7.50181e+03 2.12812e+04 1.44623e+04 6.04423e+32 -5.51153e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
1296000.00000 1.52673e+04 5.41515e+02 8.39079e+00 1.44577e+11 1.53758e+10 5.69970e+05 1.45019e+11 2.81815e+10 1.95508e+10 2.37611e-02 1.27197e-03 1.90919e-05 -7.81797e+03 1.15856e+04 4.60716e-01 -7.62746e+03 2.12570e+04 1.44454e+04 6.09690e+32 -5.51679e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
1317600.00000 1.57850e+04 5.69468e+02 8.80998e+00 1.44407e+11 1.56258e+10 5.79918e+05 1.44853e+11 2.86404e+10 1.98626e+10 2.41711e-02 1.31636e-03 1.97240e-05 -7.95295e+03 1.15711e+04 4.60339e-01 -7.75306e+03 2.12323e+04 1.44284e+04 6.15060e+32 -5.52216e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
1339200.00000 1.63115e+04 5.98388e+02 9.24294e+00 1.44234e+11 1.58756e+10 5.89857e+05 1.44684e+11 2.90987e+10 2.01741e+10 2.45818e-02 1.36161e-03 2.03666e-05 -8.08816e+03 1.15564e+04 4.59945e-01 -7.87859e+03 2.12073e+04 1.44110e+04 6.20532e+32 -5.52763e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
1360800.00000 1.68469e+04 6.28295e+02 9.68989e+00 1.44058e+11 1.61251e+10 5.99787e+05 1.44512e+11 2.95565e+10 2.04852e+10 2.49933e-02 1.40770e-03 2.10196e-05 -8.22361e+03 1.15413e+04 4.59536e-01 -8.00406e+03 2.11818e+04 1.43933e+04 6.26107e+32 -5.53321e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
1382400.00000 1.73912e+04 6.59207e+02 1.01511e+01 1.43879e+11 1.63742e+10 6.09709e+05 1.44338e+11 3.00138e+10 2.07959e+10 2.54054e-02 1.45466e-03 2.16831e-05 -8.35932e+03 1.15260e+04 4.59111e-01 -8.12947e+03 2.11560e+04 1.43754e+04 6.31787e+32 -5.53889e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
1404000.00000 1.79444e+04 6.91143e+02 1.06267e+01 1.43697e+11 1.66230e+10 6.19621e+05 1.44161e+11 3.04705e+10 2.11062e+10 2.58184e-02 1.50248e-03 2.23570e-05 -8.49528e+03 1.15104e+04 4.58671e-01 -8.25481e+03 2.11297e+04 1.43572e+04 6.37572e+32 -5.54467e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
1425600.00000 1.85066e+04 7.24121e+02 1.11170e+01 1.43512e+11 1.68715e+10 6.29523e+05 1.43982e+11 3.09266e+10 2.14161e+10 2.62321e-02 1.55118e-03 2.30414e-05 -8.63151e+03 1.14945e+04 4.58215e-01 -8.38009e+03 2.11030e+04 1.43387e+04 6.43463e+32 -5.55057e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
1447200.00000 1.90777e+04 7.58160e+02 1.16221e+01 1.43324e+11 1.71196e+10 6.39415e+05 1.43799e+11 3.13821e+10 2.17256e+10 2.66467e-02 1.60076e-03 2.37362e-05 -8.76799e+03 1.14784e+04 4.57744e-01 -8.50530e+03 2.10759e+04 1.43199e+04 6.49461e+32 -5.55656e+33 -4.90710e+33 -6.20898e+35 -1.65178e+38 1.09632e+40
